,Temperature,WI,GHGI,Age,Uses_College,Uses_Sports,Uses_ResidentHousing,Uses_Laboratory,Uses_Office,Uses_Hotel,Uses_Distribution,Uses_Food,Uses_Worship,Uses_Medical,Y_Electric
6,72.5,4.370780139218988,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,5.376147460760719
7,72.0,4.405129371082317,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,5.180627640989791
8,67.1,4.277309367010969,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,6.546052980754401
9,61.35,4.163024747986136,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.846814481288899
10,43.75,3.883059354453237,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.011519790101975
11,30.75,3.7385755036972608,0.725,2004.0,0,1,0,0,0,0,0,0,0,0,4.907967119562479
0,35.15,3.5517045469566666,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.233934729571062
1,28.6,3.557926705141797,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.846441557578593
2,34.05,3.596649068216247,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.743258611872562
3,51.65,3.701942482941312,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.984521468353383
4,56.35,3.721756734249299,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.9010392994014804
5,69.5,4.069170634469522,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.488443976402638
6,72.5,4.135500048909064,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,5.093109067104935
7,72.0,4.168000253798383,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.907882792315752
8,67.1,4.047060829656342,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,6.201422493220078
9,61.35,3.938928177701168,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.591643916280347
10,43.75,3.67403338506238,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,3.8003250403678988
11,30.75,3.537327132897823,0.5916666666666667,2004.0,0,1,0,0,0,0,0,0,0,0,4.649577047531269
0,35.15,0.4507633779507367,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.983105872152153
1,28.6,0.4515530610464425,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.4355271254665904
2,34.05,0.45646749662263086,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.289716070787848
3,51.65,0.46983077464025397,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.630652175272586
4,56.35,0.4723454936246375,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.512680905713896
5,69.5,0.5164374109392391,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,6.342760866028097
6,72.5,0.5248555860759863,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,7.197232057942964
7,72.0,0.5289803385564688,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,6.935483003422157
8,67.1,0.5136313525603234,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,8.763424498667336
9,61.35,0.49990773371262087,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,6.4885959357034935
10,43.75,0.4662887009488359,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,5.3703584295489595
11,30.75,0.4489386733218243,2.2916666666666665,1981.0,0,0,0,0,1,0,0,0,0,0,6.570463059293911
